"CruiseHaul","survey","maturity","maturity_table","sex","fork_length","matcode","latitude","longitude","year","datetime","yday","is_spsp","is_mature","mat5stage","weight"
"198402-8",198402,"Immature",3,"Female",24,1,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,0,"Immature",1
"198402-8",198402,"Prespawning",3,"Female",50,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",44,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",47,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Developing",3,"Female",26,2,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,0,"Developing",1
"198402-8",198402,"Prespawning",3,"Female",44,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Developing",3,"Female",33,2,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,0,"Developing",1
"198402-8",198402,"Prespawning",3,"Female",47,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",42,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Immature",3,"Female",23,1,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,0,"Immature",1
"198402-8",198402,"Prespawning",3,"Female",43,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",43,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",44,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",42,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Immature",3,"Female",23,1,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,0,"Immature",1
"198402-8",198402,"Prespawning",3,"Female",48,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",42,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",41,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",47,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",48,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Prespawning",3,"Female",42,3,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,1,"Prespawning",1
"198402-8",198402,"Immature",3,"Female",25,1,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,0,"Immature",1
"198402-8",198402,"Developing",3,"Female",33,2,56.82083,-155.52917,1984,1984-03-07 14:00:00,67,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",23,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",26,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",25,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",50,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",25,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",24,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",43,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",47,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",49,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",41,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",49,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",41,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Spawning",3,"Female",52,4,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,1,1,"Spawning",1
"198402-9",198402,"Developing",3,"Female",29,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",23,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",43,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",32,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",47,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",35,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",45,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",49,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",25,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",50,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",51,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",30,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",49,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",27,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",27,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",47,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",22,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",54,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",48,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",47,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",47,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",53,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",52,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",27,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",50,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",26,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",49,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",52,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",32,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",46,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",60,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",52,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Immature",3,"Female",27,1,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Immature",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",37,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",29,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",45,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",30,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",52,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",41,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",32,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",37,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",35,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",27,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",31,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",47,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",51,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",32,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",32,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",34,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",22,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",32,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",54,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",26,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",50,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",56,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Immature",3,"Female",28,1,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Immature",1
"198402-9",198402,"Developing",3,"Female",34,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",47,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",46,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",52,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",50,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",34,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",34,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",44,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",46,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",44,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",32,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",43,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",51,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",53,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",50,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",29,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",56,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",43,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",46,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",42,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",45,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",50,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",44,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Prespawning",3,"Female",44,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",32,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",70,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",45,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198402-9",198402,"Developing",3,"Female",33,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Developing",3,"Female",30,2,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,0,"Developing",1
"198402-9",198402,"Prespawning",3,"Female",41,3,56.14933,-156.05467,1984,1984-03-09 15:00:00,69,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",45,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Developing",3,"Female",25,2,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,0,"Developing",1
"198503-1",198503,"Prespawning",3,"Female",43,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",50,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",44,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",42,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",45,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",46,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",44,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",42,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",42,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Developing",3,"Female",40,2,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,0,"Developing",1
"198503-1",198503,"Prespawning",3,"Female",47,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",48,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",48,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",51,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",43,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",44,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",39,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",44,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",46,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",49,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",45,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",41,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",41,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",39,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Developing",3,"Female",39,2,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,0,"Developing",1
"198503-1",198503,"Prespawning",3,"Female",50,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",38,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",51,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",42,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",39,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-1",198503,"Prespawning",3,"Female",49,3,58.283,-153.943,1985,1985-02-22 03:00:00,53,0,1,"Prespawning",1
"198503-10",198503,"Developing",3,"Female",38,2,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Developing",1
"198503-10",198503,"Developing",3,"Female",45,2,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Developing",1
"198503-10",198503,"Developing",3,"Female",36,2,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Developing",1
"198503-10",198503,"Prespawning",3,"Female",51,3,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,1,"Prespawning",1
"198503-10",198503,"Immature",3,"Female",24,1,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Immature",1
"198503-10",198503,"Developing",3,"Female",42,2,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Developing",1
"198503-10",198503,"Developing",3,"Female",39,2,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Developing",1
"198503-10",198503,"Immature",3,"Female",24,1,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Immature",1
"198503-10",198503,"Developing",3,"Female",35,2,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Developing",1
"198503-10",198503,"Prespawning",3,"Female",50,3,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,1,"Prespawning",1
"198503-10",198503,"Immature",3,"Female",24,1,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Immature",1
"198503-10",198503,"Prespawning",3,"Female",51,3,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,1,"Prespawning",1
"198503-10",198503,"Prespawning",3,"Female",51,3,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,1,"Prespawning",1
"198503-10",198503,"Prespawning",3,"Female",48,3,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,1,"Prespawning",1
"198503-10",198503,"Prespawning",3,"Female",50,3,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,1,"Prespawning",1
"198503-10",198503,"Prespawning",3,"Female",50,3,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,1,"Prespawning",1
"198503-10",198503,"Immature",3,"Female",23,1,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Immature",1
"198503-10",198503,"Prespawning",3,"Female",49,3,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,1,"Prespawning",1
"198503-10",198503,"Prespawning",3,"Female",41,3,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,1,"Prespawning",1
"198503-10",198503,"Developing",3,"Female",41,2,56.86567,-155.8895,1985,1985-02-25 10:00:00,56,0,0,"Developing",1
